camera_id,timestamp,bbox,confidence
CAM_01,2026-06-04 17:08:32,"(534, 46, 625, 102)",0.8176926970481873
CAM_01,2026-06-04 17:08:32,"(553, 51, 624, 103)",0.7986493110656738
CAM_01,2026-06-04 17:08:33,"(561, 56, 621, 102)",0.7925934791564941
CAM_01,2026-06-04 17:08:33,"(558, 57, 620, 102)",0.7940130233764648
CAM_01,2026-06-04 17:08:33,"(556, 58, 619, 102)",0.7951861619949341
CAM_01,2026-06-04 17:08:33,"(558, 58, 619, 102)",0.7996575832366943
CAM_01,2026-06-04 17:08:34,"(563, 59, 619, 102)",0.8133264183998108
CAM_01,2026-06-04 17:08:34,"(562, 58, 618, 102)",0.8181959390640259
CAM_01,2026-06-04 17:08:34,"(562, 56, 619, 101)",0.8064833283424377
CAM_01,2026-06-04 17:08:34,"(563, 56, 619, 100)",0.799475371837616
CAM_01,2026-06-04 17:08:34,"(551, 51, 620, 99)",0.6261059641838074
CAM_01,2026-06-04 17:08:35,"(565, 55, 620, 100)",0.7984172105789185
CAM_01,2026-06-04 17:08:35,"(562, 54, 621, 101)",0.7988464832305908
CAM_01,2026-06-04 17:08:35,"(564, 55, 620, 100)",0.7947739958763123
CAM_01,2026-06-04 17:08:35,"(565, 55, 620, 101)",0.7917291522026062
CAM_01,2026-06-04 17:08:36,"(565, 55, 621, 101)",0.7906764149665833
CAM_01,2026-06-04 17:08:36,"(556, 55, 622, 101)",0.7853685021400452
CAM_01,2026-06-04 17:08:36,"(554, 53, 622, 100)",0.7940381169319153
CAM_01,2026-06-04 17:08:37,"(563, 55, 621, 100)",0.7943422794342041
CAM_01,2026-06-04 17:08:38,"(564, 56, 621, 100)",0.7937955856323242
CAM_01,2026-06-04 17:08:38,"(562, 52, 623, 102)",0.7917156219482422
CAM_01,2026-06-04 17:08:39,"(557, 54, 620, 102)",0.7826730608940125
CAM_01,2026-06-04 17:08:39,"(558, 54, 619, 101)",0.7831793427467346
CAM_01,2026-06-04 17:08:40,"(560, 53, 618, 100)",0.7873514890670776
CAM_01,2026-06-04 17:08:40,"(553, 49, 620, 95)",0.7743818163871765
CAM_01,2026-06-04 17:09:12,"(797, 0, 840, 23)",0.567339301109314
CAM_01,2026-06-04 17:09:12,"(797, 0, 840, 23)",0.5569343566894531
CAM_01,2026-06-04 17:09:12,"(797, 0, 840, 23)",0.5633847117424011
CAM_01,2026-06-04 17:09:13,"(798, 0, 841, 23)",0.5420605540275574
CAM_01,2026-06-04 17:09:14,"(799, 0, 841, 21)",0.5816919207572937
CAM_01,2026-06-04 17:09:17,"(798, 0, 840, 19)",0.5678184628486633
CAM_01,2026-06-04 17:09:17,"(798, 0, 840, 20)",0.6352605223655701
CAM_01,2026-06-04 17:09:17,"(798, 0, 840, 20)",0.6303704977035522
CAM_01,2026-06-04 17:09:19,"(798, 0, 840, 20)",0.6476221680641174
CAM_01,2026-06-04 17:09:20,"(800, 0, 842, 21)",0.6118589043617249
CAM_01,2026-06-04 17:09:23,"(798, 0, 839, 20)",0.5906434655189514
CAM_01,2026-06-04 17:09:27,"(795, 0, 838, 22)",0.5695462822914124
CAM_01,2026-06-04 17:09:27,"(794, 0, 837, 22)",0.5869453549385071
CAM_01,2026-06-04 17:09:28,"(793, 0, 836, 22)",0.660004198551178
CAM_01,2026-06-04 17:09:28,"(794, 0, 837, 21)",0.6675761938095093
CAM_01,2026-06-04 17:09:29,"(795, 0, 836, 21)",0.5641174912452698
CAM_01,2026-06-04 17:09:35,"(799, 0, 855, 25)",0.7617258429527283
CAM_01,2026-06-04 17:11:37,"(501, 430, 532, 492)",0.8256911635398865
CAM_01,2026-06-04 17:11:38,"(50, 443, 96, 481)",0.5605348348617554
CAM_01,2026-06-04 17:12:09,"(391, 565, 430, 682)",0.6044445633888245
CAM_01,2026-06-04 17:12:12,"(588, 400, 636, 448)",0.5619403123855591
CAM_01,2026-06-04 17:12:54,"(563, 183, 584, 224)",0.7160147428512573
CAM_01,2026-06-04 17:12:55,"(555, 185, 578, 228)",0.7243786454200745
CAM_01,2026-06-04 17:12:55,"(542, 177, 566, 222)",0.7322995066642761
CAM_01,2026-06-04 17:12:56,"(530, 177, 557, 221)",0.735410749912262
CAM_01,2026-06-04 17:12:56,"(515, 172, 541, 212)",0.7270346879959106
CAM_01,2026-06-04 17:12:57,"(492, 185, 520, 225)",0.5111081600189209
CAM_01,2026-06-04 17:12:58,"(489, 176, 519, 213)",0.6041128039360046
CAM_01,2026-06-04 17:12:58,"(507, 165, 537, 212)",0.6426589488983154
CAM_01,2026-06-04 17:12:59,"(512, 163, 542, 235)",0.5874802470207214
CAM_01,2026-06-04 17:12:59,"(503, 142, 534, 204)",0.7091288566589355
CAM_01,2026-06-04 17:13:00,"(499, 141, 531, 203)",0.6318506002426147
CAM_01,2026-06-04 17:13:00,"(472, 135, 508, 202)",0.7360451817512512
CAM_01,2026-06-04 17:13:01,"(444, 126, 479, 190)",0.7082799077033997
CAM_01,2026-06-04 17:13:02,"(392, 245, 472, 341)",0.5517092347145081
CAM_01,2026-06-04 17:13:03,"(279, 83, 342, 183)",0.7696323394775391
CAM_01,2026-06-04 17:13:03,"(181, 50, 249, 202)",0.794137716293335
CAM_01,2026-06-04 17:13:04,"(86, 34, 158, 206)",0.8144066333770752
CAM_01,2026-06-04 17:13:41,"(575, 285, 597, 338)",0.7225490212440491
CAM_01,2026-06-04 17:13:41,"(463, 329, 514, 388)",0.8144379258155823
CAM_01,2026-06-04 17:13:42,"(445, 348, 498, 412)",0.770456850528717
CAM_01,2026-06-04 17:13:42,"(402, 349, 455, 416)",0.7322767376899719
CAM_01,2026-06-04 17:13:43,"(309, 393, 400, 487)",0.8768275380134583
CAM_01,2026-06-04 17:13:43,"(214, 402, 359, 515)",0.8740730285644531
CAM_01,2026-06-04 17:13:44,"(68, 444, 278, 621)",0.73769611120224
CAM_01,2026-06-04 17:13:44,"(0, 480, 174, 667)",0.7754940986633301
CAM_01,2026-06-04 17:13:44,"(4, 479, 171, 604)",0.626116156578064
CAM_01,2026-06-04 17:14:12,"(571, 227, 606, 256)",0.5080662369728088
CAM_01,2026-06-04 17:14:13,"(557, 224, 596, 260)",0.6874013543128967
CAM_01,2026-06-04 17:14:23,"(552, 221, 574, 287)",0.6132654547691345
CAM_01,2026-06-04 17:14:24,"(529, 207, 556, 299)",0.5960772037506104
CAM_01,2026-06-04 17:14:24,"(517, 194, 545, 294)",0.5704822540283203
CAM_01,2026-06-04 17:14:25,"(503, 195, 535, 313)",0.5841197967529297
CAM_01,2026-06-04 17:14:27,"(281, 163, 359, 337)",0.8714322447776794
CAM_01,2026-06-04 17:14:27,"(226, 157, 327, 342)",0.8495945930480957
CAM_01,2026-06-04 17:14:27,"(139, 153, 275, 351)",0.8768396377563477
CAM_01,2026-06-04 17:14:27,"(83, 159, 240, 382)",0.8714797496795654
CAM_01,2026-06-04 17:14:27,"(0, 176, 165, 432)",0.8357303142547607
CAM_01,2026-06-04 17:15:13,"(549, 389, 575, 445)",0.5516513586044312
CAM_01,2026-06-04 17:15:22,"(552, 323, 639, 380)",0.7636576294898987
CAM_01,2026-06-04 17:15:22,"(538, 337, 638, 400)",0.8304673433303833
CAM_01,2026-06-04 17:15:23,"(529, 331, 624, 389)",0.8334056735038757
CAM_01,2026-06-04 17:15:24,"(522, 338, 620, 403)",0.8080615401268005
CAM_01,2026-06-04 17:15:25,"(497, 355, 623, 429)",0.8497765064239502
CAM_01,2026-06-04 17:15:25,"(487, 372, 626, 460)",0.8784108757972717
CAM_01,2026-06-04 17:15:26,"(472, 382, 621, 472)",0.886622428894043
CAM_01,2026-06-04 17:15:26,"(431, 413, 600, 510)",0.8684868216514587
CAM_01,2026-06-04 17:15:27,"(375, 435, 604, 546)",0.8616421818733215
CAM_01,2026-06-04 17:15:27,"(326, 470, 540, 606)",0.8930779695510864
CAM_01,2026-06-04 17:15:28,"(221, 505, 428, 687)",0.8776880502700806
CAM_01,2026-06-04 17:15:28,"(73, 592, 223, 719)",0.8577204346656799
CAM_01,2026-06-04 17:18:02,"(566, 258, 616, 309)",0.5613223910331726
CAM_01,2026-06-04 17:18:03,"(566, 262, 630, 317)",0.7007477283477783
CAM_01,2026-06-04 17:18:03,"(561, 265, 628, 318)",0.512677013874054
CAM_01,2026-06-04 17:18:05,"(486, 246, 531, 334)",0.623635470867157
CAM_01,2026-06-04 17:18:06,"(458, 280, 503, 344)",0.7105697393417358
CAM_01,2026-06-04 17:18:06,"(475, 327, 505, 396)",0.616948127746582
CAM_01,2026-06-04 17:18:14,"(590, 373, 703, 417)",0.7230862975120544
CAM_01,2026-06-04 17:21:42,"(1219, 435, 1273, 485)",0.6941606402397156
CAM_01,2026-06-04 17:21:42,"(1210, 421, 1270, 477)",0.7398203015327454
CAM_01,2026-06-04 17:21:42,"(1195, 410, 1278, 470)",0.7069584727287292
CAM_01,2026-06-04 17:21:43,"(1180, 416, 1272, 472)",0.694260835647583
CAM_01,2026-06-04 17:21:43,"(1157, 429, 1211, 483)",0.7543308734893799
CAM_01,2026-06-04 17:21:43,"(1147, 439, 1205, 491)",0.7715340852737427
CAM_01,2026-06-04 17:21:43,"(1161, 462, 1206, 506)",0.6635079979896545
CAM_01,2026-06-04 17:21:45,"(1094, 481, 1149, 534)",0.6388282179832458
CAM_01,2026-06-04 17:21:45,"(1039, 474, 1093, 520)",0.8008291125297546
CAM_01,2026-06-04 17:21:45,"(1006, 458, 1059, 508)",0.7784732580184937
CAM_01,2026-06-04 17:21:45,"(968, 437, 1024, 486)",0.8008723855018616
CAM_01,2026-06-04 17:21:46,"(924, 433, 983, 480)",0.7869624495506287
CAM_01,2026-06-04 17:21:46,"(922, 442, 978, 489)",0.794904351234436
CAM_01,2026-06-04 17:21:46,"(933, 457, 979, 505)",0.7048269510269165
CAM_01,2026-06-04 17:21:48,"(985, 254, 1062, 291)",0.5738464593887329
CAM_01,2026-06-04 17:21:49,"(816, 437, 866, 481)",0.5550743937492371
CAM_01,2026-06-04 17:22:24,"(531, 363, 607, 503)",0.8436118364334106
CAM_01,2026-06-04 17:22:24,"(510, 378, 600, 508)",0.8313007950782776
CAM_01,2026-06-04 17:22:24,"(500, 399, 589, 516)",0.8271609544754028
CAM_01,2026-06-04 17:22:24,"(464, 410, 564, 537)",0.8037464618682861
CAM_01,2026-06-04 17:22:25,"(449, 437, 547, 549)",0.8026636242866516
CAM_01,2026-06-04 17:22:25,"(361, 437, 484, 598)",0.7647843956947327
CAM_01,2026-06-04 17:22:26,"(361, 485, 445, 601)",0.8295468091964722
CAM_01,2026-06-04 17:22:26,"(315, 442, 440, 603)",0.8241235017776489
CAM_01,2026-06-04 17:22:26,"(285, 438, 418, 606)",0.8491517305374146
CAM_01,2026-06-04 17:22:26,"(262, 435, 397, 603)",0.8641698956489563
CAM_01,2026-06-04 17:22:26,"(241, 422, 366, 591)",0.8478085994720459
CAM_01,2026-06-04 17:22:27,"(224, 413, 356, 583)",0.8628685474395752
CAM_01,2026-06-04 17:22:27,"(219, 404, 339, 567)",0.8232536911964417
CAM_01,2026-06-04 17:22:27,"(207, 402, 332, 557)",0.8414694666862488
CAM_01,2026-06-04 17:22:27,"(177, 401, 310, 566)",0.8980667591094971
CAM_01,2026-06-04 17:22:28,"(145, 408, 282, 573)",0.8897218108177185
CAM_01,2026-06-04 17:22:30,"(0, 381, 146, 649)",0.7148489952087402
CAM_01,2026-06-04 17:22:30,"(0, 375, 145, 656)",0.5167425274848938
CAM_01,2026-06-04 17:22:30,"(0, 421, 91, 525)",0.6317850351333618
CAM_01,2026-06-04 17:26:18,"(0, 292, 146, 430)",0.6618926525115967
CAM_01,2026-06-04 17:27:40,"(835, 59, 862, 88)",0.6853479743003845
CAM_01,2026-06-04 17:27:40,"(794, 44, 824, 74)",0.6057681441307068
CAM_01,2026-06-04 17:27:40,"(783, 47, 815, 78)",0.6736031770706177
CAM_01,2026-06-04 17:27:41,"(778, 56, 805, 85)",0.5217498540878296
CAM_01,2026-06-04 17:27:41,"(720, 141, 758, 185)",0.6844247579574585
CAM_01,2026-06-04 17:27:41,"(736, 144, 776, 190)",0.6764855980873108
CAM_01,2026-06-04 17:27:42,"(780, 158, 819, 215)",0.7528771162033081
CAM_01,2026-06-04 17:27:42,"(810, 158, 851, 206)",0.8319359421730042
CAM_01,2026-06-04 17:27:42,"(828, 158, 864, 222)",0.7213849425315857
CAM_01,2026-06-04 17:28:00,"(876, 191, 921, 242)",0.5873530507087708
CAM_01,2026-06-04 17:28:01,"(907, 225, 953, 265)",0.5595356822013855
CAM_01,2026-06-04 17:28:01,"(921, 240, 973, 279)",0.7809596657752991
CAM_01,2026-06-04 17:28:01,"(921, 259, 1005, 306)",0.7898217439651489
CAM_01,2026-06-04 17:28:01,"(948, 268, 1027, 311)",0.8071239590644836
CAM_01,2026-06-04 17:28:01,"(976, 283, 1064, 328)",0.77177494764328
CAM_01,2026-06-04 17:28:02,"(1003, 290, 1091, 336)",0.746109127998352
CAM_01,2026-06-04 17:28:02,"(1033, 293, 1151, 341)",0.7649005651473999
CAM_01,2026-06-04 17:28:02,"(1051, 291, 1135, 339)",0.7709888219833374
CAM_01,2026-06-04 17:28:56,"(209, 682, 348, 720)",0.6172122955322266
CAM_01,2026-09-09 12:00:55,"(229, 1035, 264, 1078)",0.7841408848762512
CAM_01,2026-09-09 12:01:07,"(195, 771, 274, 930)",0.8157283067703247
CAM_01,2026-09-09 12:01:10,"(561, 801, 615, 946)",0.8350134491920471
CAM_01,2026-09-09 12:02:04,"(304, 969, 392, 1032)",0.854219913482666
CAM_01,2026-09-09 12:02:14,"(947, 549, 994, 578)",0.7824109196662903
CAM_01,2026-09-09 12:02:15,"(913, 547, 975, 572)",0.7768943309783936
CAM_01,2026-09-09 12:02:16,"(911, 529, 959, 557)",0.7963643074035645
CAM_01,2026-09-09 12:02:17,"(932, 500, 982, 526)",0.7940332293510437
CAM_01,2026-09-09 12:02:17,"(950, 487, 995, 511)",0.8654218316078186
CAM_01,2026-09-09 12:02:18,"(959, 475, 991, 505)",0.8084758520126343
CAM_01,2026-09-09 12:02:19,"(997, 459, 1041, 489)",0.8440403342247009
CAM_01,2026-09-09 12:02:20,"(1029, 460, 1065, 493)",0.8329302668571472
CAM_01,2026-09-09 12:02:21,"(1054, 472, 1097, 518)",0.8208675384521484
CAM_01,2026-09-09 12:02:41,"(984, 593, 1022, 724)",0.8093290328979492
CAM_01,2026-09-09 12:02:45,"(1017, 597, 1053, 734)",0.7612953186035156
CAM_01,2026-09-09 12:02:53,"(1054, 589, 1094, 717)",0.7848957777023315
CAM_01,2026-09-09 12:02:54,"(1044, 586, 1086, 716)",0.7781592607498169
CAM_01,2026-09-09 12:03:25,"(960, 561, 999, 695)",0.786706805229187
CAM_01,2026-09-09 12:03:26,"(1001, 571, 1041, 696)",0.819100558757782
CAM_01,2026-09-09 12:03:28,"(1000, 580, 1046, 726)",0.8093487024307251
CAM_01,2026-09-09 12:03:29,"(1001, 578, 1041, 713)",0.848443865776062
